2,4,3,1,2,1,2,1,1,8,2,1,1,8,2,1,1,8,2,1,1,8,3,1,1,1,8,2,4,3
1.5,1.3,1.45,0.95,1.6,1,1.6,1,1,-10,1.6,1,1,-10,1.6,1,1,-10,1.6,1,1,-10,1.5,0.95,0.95,0.95,-10,1.5,1.3,1.45
8,13,11,3,7,2,7,2,2,1,7,2,2,1,7,2,2,1,7,2,2,1,12,3,3,3,1,8,13,11
0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,-1,-1
6,8,7,1,6,1,6,1,1,0,6,1,1,0,6,1,1,0,6,1,1,0,7,1,1,1,0,6,8,7
0,0,0,0,0,0,0,8,8,0,0,12,12,0,0,16,16,0,0,20,20,0,0,25,25,25,0,0,0,0
